m	339	663	75	75	0	0	1200s	100	1	8026
m	265	608	75	75	0	0	1200s	100	1	8026
m	60	715	75	75	0	0	1200s	100	1	8026
m	98	89	75	75	0	0	1200s	100	1	8026
m	121	259	75	75	0	0	1200s	100	1	8026
m	102	425	75	75	0	0	1200s	100	1	8026
m	197	443	75	75	0	0	1200s	100	1	8026
m	373	451	75	75	0	0	1200s	100	1	8026
m	653	436	75	75	0	0	1200s	100	1	8026

m	409	547	75	75	0	0	1200s	100	1	8027
m	158	699	75	75	0	0	1200s	100	1	8027
m	694	89	75	75	0	0	1200s	100	1	8027
m	218	508	75	75	0	0	1200s	100	1	8027
m	408	267	75	75	0	0	1200s	100	1	8027
m	307	67	75	75	0	0	1200s	100	1	8027
m	303	222	75	75	0	0	1200s	100	1	8027
m	511	223	75	75	0	0	1200s	100	1	8027
m	613	299	75	75	0	0	1200s	100	1	8027

