m	481	196	1	1	0	0	240s	100	1	860
m	462	212	1	1	0	0	240s	100	1	860
m	451	208	1	1	0	0	240s	100	1	860
m	419	208	1	1	0	0	240s	100	1	860
m	423	225	1	1	0	0	240s	100	1	860
m	421	249	1	1	0	0	240s	100	1	860
m	426	284	1	1	0	0	240s	100	1	860
m	442	249	1	1	0	0	240s	100	1	860
m	396	284	1	1	0	0	240s	100	1	860
m	371	307	1	1	0	0	240s	100	1	860
m	387	327	1	1	0	0	240s	100	1	860
m	381	345	1	1	0	0	240s	100	1	860
m	301	291	1	1	0	0	240s	100	1	860
m	302	274	1	1	0	0	240s	100	1	860
m	297	249	1	1	0	0	240s	100	1	860
m	307	239	1	1	0	0	240s	100	1	860
m	315	219	1	1	0	0	240s	100	1	860
m	290	208	1	1	0	0	240s	100	1	860
m	254	179	1	1	0	0	240s	100	1	860
m	213	173	1	1	0	0	240s	100	1	860
m	187	188	1	1	0	0	240s	100	1	860
m	152	194	1	1	0	0	240s	100	1	860
m	131	177	1	1	0	0	240s	100	1	860
m	141	215	1	1	0	0	240s	100	1	860
m	159	245	1	1	0	0	240s	100	1	860
m	179	249	1	1	0	0	240s	100	1	860
m	177	281	1	1	0	0	240s	100	1	860
m	143	294	1	1	0	0	240s	100	1	860
m	139	244	1	1	0	0	240s	100	1	860
m	159	217	1	1	0	0	240s	100	1	860
m	143	146	1	1	0	0	240s	100	1	860
m	181	145	1	1	0	0	240s	100	1	860
m	218	139	1	1	0	0	240s	100	1	860
m	179	160	1	1	0	0	240s	100	1	860
m	158	165	1	1	0	0	240s	100	1	860
m	172	182	1	1	0	0	240s	100	1	860
m	157	323	1	1	0	0	240s	100	1	860
m	152	351	1	1	0	0	240s	100	1	860
m	136	369	1	1	0	0	240s	100	1	860
m	132	404	1	1	0	0	240s	100	1	860
m	153	410	1	1	0	0	240s	100	1	860
m	157	437	1	1	0	0	240s	100	1	860
m	161	473	1	1	0	0	240s	100	1	860
m	181	484	1	1	0	0	240s	100	1	860
m	362	340	1	1	0	0	240s	100	1	860
m	349	362	1	1	0	0	240s	100	1	860
m	349	412	1	1	0	0	240s	100	1	860
m	347	444	1	1	0	0	240s	100	1	860
m	327	467	1	1	0	0	240s	100	1	860
m	325	497	1	1	0	0	240s	100	1	860
m	343	503	1	1	0	0	240s	100	1	860
m	331	425	1	1	0	0	240s	100	1	860
m	351	391	1	1	0	0	240s	100	1	860
m	360	362	1	1	0	0	240s	100	1	860
m	446	226	1	1	0	0	240s	100	1	860
m	434	209	1	1	0	0	240s	100	1	861
m	435	227	1	1	0	0	240s	100	1	861
m	436	262	1	1	0	0	240s	100	1	861
m	419	269	1	1	0	0	240s	100	1	861
m	411	282	1	1	0	0	240s	100	1	861
m	402	300	1	1	0	0	240s	100	1	861
m	372	296	1	1	0	0	240s	100	1	861
m	362	317	1	1	0	0	240s	100	1	861
m	370	332	1	1	0	0	240s	100	1	861
m	370	352	1	1	0	0	240s	100	1	861
m	349	346	1	1	0	0	240s	100	1	861
m	364	375	1	1	0	0	240s	100	1	861
m	348	384	1	1	0	0	240s	100	1	861
m	339	402	1	1	0	0	240s	100	1	861
m	351	423	1	1	0	0	240s	100	1	861
m	335	423	1	1	0	0	240s	100	1	861
m	336	445	1	1	0	0	240s	100	1	861
m	346	465	1	1	0	0	240s	100	1	861
m	333	490	1	1	0	0	240s	100	1	861
m	316	469	1	1	0	0	240s	100	1	861
m	328	447	1	1	0	0	240s	100	1	861
m	297	259	1	1	0	0	240s	100	1	861
m	297	225	1	1	0	0	240s	100	1	861
m	273	200	1	1	0	0	240s	100	1	861
m	266	188	1	1	0	0	240s	100	1	861
m	230	163	1	1	0	0	240s	100	1	861
m	203	151	1	1	0	0	240s	100	1	861
m	197	163	1	1	0	0	240s	100	1	861
m	166	171	1	1	0	0	240s	100	1	861
m	171	154	1	1	0	0	240s	100	1	861
m	143	155	1	1	0	0	240s	100	1	861
m	138	188	1	1	0	0	240s	100	1	861
m	164	203	1	1	0	0	240s	100	1	861
m	180	236	1	1	0	0	240s	100	1	861
m	154	228	1	1	0	0	240s	100	1	861
m	127	256	1	1	0	0	240s	100	1	861
m	123	274	1	1	0	0	240s	100	1	861
m	123	307	1	1	0	0	240s	100	1	861
m	162	272	1	1	0	0	240s	100	1	861
m	145	335	1	1	0	0	240s	100	1	861
m	152	380	1	1	0	0	240s	100	1	861
m	145	409	1	1	0	0	240s	100	1	861
m	140	435	1	1	0	0	240s	100	1	861
m	159	460	1	1	0	0	240s	100	1	861
m	166	484	1	1	0	0	240s	100	1	861
m	193	496	1	1	0	0	240s	100	1	861
m	210	508	1	1	0	0	240s	100	1	861
m	333	477	1	1	0	0	240s	100	1	862
m	329	505	1	1	0	0	240s	100	1	862
m	327	528	1	1	0	0	240s	100	1	862
m	342	430	1	1	0	0	240s	100	1	862
m	317	560	1	1	0	0	240s	100	1	862
m	188	174	1	1	0	0	240s	100	1	862
m	136	164	1	1	0	0	240s	100	1	862
m	158	181	1	1	0	0	240s	100	1	862
m	174	216	1	1	0	0	240s	100	1	862
m	169	262	1	1	0	0	240s	100	1	862
m	146	258	1	1	0	0	240s	100	1	862
m	159	286	1	1	0	0	240s	100	1	862
m	162	307	1	1	0	0	240s	100	1	862
m	143	313	1	1	0	0	240s	100	1	862
m	131	353	1	1	0	0	240s	100	1	862
m	151	365	1	1	0	0	240s	100	1	862
m	140	393	1	1	0	0	240s	100	1	862
m	151	418	1	1	0	0	240s	100	1	862
m	154	451	1	1	0	0	240s	100	1	862
m	191	500	1	1	0	0	240s	100	1	862
m	209	517	1	1	0	0	240s	100	1	862
m	314	483	1	1	0	0	240s	100	1	862
m	317	508	1	1	0	0	240s	100	1	862
m	319	543	1	1	0	0	240s	100	1	862
m	329	566	1	1	0	0	240s	100	1	862
m	299	579	1	1	0	0	240s	100	1	862
m	296	596	1	1	0	0	240s	100	1	862
m	279	609	1	1	0	0	240s	100	1	862
m	287	632	1	1	0	0	240s	100	1	862
m	292	651	1	1	0	0	240s	100	1	862
m	287	671	1	1	0	0	240s	100	1	862
m	226	676	1	1	0	0	240s	100	1	862
m	200	645	1	1	0	0	240s	100	1	862
m	207	620	1	1	0	0	240s	100	1	862
m	212	594	1	1	0	0	240s	100	1	862
m	220	655	1	1	0	0	240s	100	1	862
m	273	691	1	1	0	0	240s	100	1	862
m	245	173	1	1	0	0	240s	100	1	862
m	218	147	1	1	0	0	240s	100	1	862
m	197	135	1	1	0	0	240s	100	1	862
m	160	146	1	1	0	0	240s	100	1	862
m	174	194	1	1	0	0	240s	100	1	862
m	381	299	1	1	0	0	240s	100	1	860
m	435	271	1	1	0	0	240s	100	1	860
m	428	235	1	1	0	0	240s	100	1	860
m	446	227	1	1	0	0	240s	100	1	860
m	394	302	1	1	0	0	240s	100	1	861
m	377	317	1	1	0	0	240s	100	1	861
m	354	373	1	1	0	0	240s	100	1	861
m	340	413	1	1	0	0	240s	100	1	861
m	341	453	1	1	0	0	240s	100	1	861
m	323	485	1	1	0	0	240s	100	1	861
m	303	210	1	1	0	0	240s	100	1	861
m	312	226	1	1	0	0	240s	100	1	861
m	298	232	1	1	0	0	240s	100	1	862
m	141	200	1	1	0	0	240s	100	1	860
m	155	262	1	1	0	0	240s	100	1	862
m	171	222	1	1	0	0	240s	100	1	862
m	164	189	1	1	0	0	240s	100	1	862
m	180	167	1	1	0	0	240s	100	1	862
m	194	148	1	1	0	0	240s	100	1	862
m	186	261	1	1	0	0	240s	100	1	862
m	173	296	1	1	0	0	240s	100	1	862
m	153	300	1	1	0	0	240s	100	1	862
m	140	348	1	1	0	0	240s	100	1	862
m	127	381	1	1	0	0	240s	100	1	862
m	133	266	1	1	0	0	240s	100	1	861
m	145	271	1	1	0	0	240s	100	1	861
m	182	271	1	1	0	0	240s	100	1	861
m	165	234	1	1	0	0	240s	100	1	861
m	135	230	1	1	0	0	240s	100	1	861
m	130	199	1	1	0	0	240s	100	1	861
m	119	174	1	1	0	0	240s	100	1	861
m	149	171	1	1	0	0	240s	100	1	861
m	152	395	1	1	0	0	240s	100	1	861
m	139	420	1	1	0	0	240s	100	1	861
m	143	450	1	1	0	0	240s	100	1	860
m	173	472	1	1	0	0	240s	100	1	860
m	121	353	1	1	0	0	240s	100	1	860
m	117	378	1	1	0	0	240s	100	1	860
m	162	414	1	1	0	0	240s	100	1	860
m	125	418	1	1	0	0	240s	100	1	860
m	134	455	1	1	0	0	240s	100	1	860
m	131	440	1	1	0	0	240s	100	1	862
m	152	481	1	1	0	0	240s	100	1	862
m	149	464	1	1	0	0	240s	100	1	862
m	199	507	1	1	0	0	240s	100	1	862
m	210	606	1	1	0	0	240s	100	1	861
m	210	642	1	1	0	0	240s	100	1	861
m	329	515	1	1	0	0	240s	100	1	862
m	311	565	1	1	0	0	240s	100	1	862
m	289	616	1	1	0	0	240s	100	1	862
m	287	715	1	1	0	0	240s	100	1	862
m	319	758	1	1	0	0	240s	100	1	862
m	304	789	1	1	0	0	240s	100	1	862
m	258	781	1	1	0	0	240s	100	1	862
m	287	752	1	1	0	0	240s	100	1	862
m	310	736	1	1	0	0	240s	100	1	862
m	264	732	1	1	0	0	240s	100	1	862
m	257	759	1	1	0	0	240s	100	1	862
m	239	784	1	1	0	0	240s	100	1	862
m	272	801	1	1	0	0	240s	100	1	862
m	293	777	1	1	0	0	240s	100	1	862
m	334	774	1	1	0	0	240s	100	1	862
m	269	710	1	1	0	0	240s	100	1	862
m	248	693	1	1	0	0	240s	100	1	862
