m	307	864	50	50	0	0	1200s	100	1	8005
m	468	911	50	50	0	0	1200s	100	1	8005
m	585	841	50	50	0	0	1200s	100	1	8005
m	759	747	50	50	0	0	1200s	100	1	8005
m	815	894	50	50	0	0	1200s	100	1	8005
m	781	534	50	50	0	0	1200s	100	1	8005
m	858	622	50	50	0	0	1200s	100	1	8005
m	813	478	50	50	0	0	1200s	100	1	8005
m	832	303	50	50	0	0	1200s	100	1	8005

m	725	98	50	50	0	0	1200s	100	1	8006
m	416	132	50	50	0	0	1200s	100	1	8006
m	284	283	50	50	0	0	1200s	100	1	8006
m	195	453	50	50	0	0	1200s	100	1	8006
m	214	631	50	50	0	0	1200s	100	1	8006
m	118	798	50	50	0	0	1200s	100	1	8006
m	109	627	50	50	0	0	1200s	100	1	8006
m	204	237	50	50	0	0	1200s	100	1	8006
m	649	186	50	50	0	0	1200s	100	1	8006

m	562	122	50	50	0	0	1200s	100	1	8007
m	247	169	50	50	0	0	1200s	100	1	8007
m	174	334	50	50	0	0	1200s	100	1	8007
m	99	501	50	50	0	0	1200s	100	1	8007
m	151	702	50	50	0	0	1200s	100	1	8007
m	261	808	50	50	0	0	1200s	100	1	8007
m	222	573	50	50	0	0	1200s	100	1	8007
m	338	187	50	50	0	0	1200s	100	1	8007
m	727	210	50	50	0	0	1200s	100	1	8007

r	135	105	100	100	0	0	600s	100	1	2002
r	539	118	100	100	0	0	600s	100	1	2002
r	220	174	100	100	0	0	600s	100	1	2002
r	613	437	100	100	0	0	600s	100	1	2002
r	167	459	100	100	0	0	600s	100	1	2002
r	472	511	100	100	0	0	600s	100	1	2002
r	385	534	100	100	0	0	600s	100	1	2002

