m	703	633	50	50	0	0	1200s	100	1	8011
m	808	660	50	50	0	0	1200s	100	1	8011
m	830	376	50	50	0	0	1200s	100	1	8011
m	667	187	50	50	0	0	1200s	100	1	8011
m	375	852	50	50	0	0	1200s	100	1	8011
m	936	888	50	50	0	0	1200s	100	1	8011
m	1358	740	50	50	0	0	1200s	100	1	8011
m	1291	1057	50	50	0	0	1200s	100	1	8011
m	1281	1399	50	50	0	0	1200s	100	1	8011

m	774	535	50	50	0	0	1200s	100	1	8013
m	640	490	50	50	0	0	1200s	100	1	8013
m	832	169	50	50	0	0	1200s	100	1	8013
m	569	847	50	50	0	0	1200s	100	1	8013
m	213	1046	50	50	0	0	1200s	100	1	8013
m	1026	686	50	50	0	0	1200s	100	1	8013
m	1258	887	50	50	0	0	1200s	100	1	8013
m	1419	1145	50	50	0	0	1200s	100	1	8013
m	1419	1366	50	50	0	0	1200s	100	1	8013

r	762	209	100	100	0	0	600s	100	1	2004
r	350	345	100	100	0	0	600s	100	1	2004
r	299	475	100	100	0	0	600s	100	1	2004
r	774	510	100	100	0	0	600s	100	1	2004
r	841	573	100	100	0	0	600s	100	1	2004
r	678	621	100	100	0	0	600s	100	1	2004
r	1126	690	100	100	0	0	600s	100	1	2004

