m	346	151	0	0	0	0	180s	100	1	686
m	356	169	0	0	0	0	180s	100	1	686
m	340	192	0	0	0	0	180s	100	1	686
m	313	187	0	0	0	0	180s	100	1	686
m	300	150	0	0	0	0	180s	100	1	686
m	285	164	0	0	0	0	180s	100	1	686
m	271	184	0	0	0	0	180s	100	1	686
m	265	196	0	0	0	0	180s	100	1	686
m	237	212	0	0	0	0	180s	100	1	686
m	211	215	0	0	0	0	180s	100	1	686
m	190	226	0	0	0	0	180s	100	1	686
m	198	254	0	0	0	0	180s	100	1	686
m	214	272	0	0	0	0	180s	100	1	686
m	221	238	0	0	0	0	180s	100	1	686
m	244	270	0	0	0	0	180s	100	1	686
m	264	288	0	0	0	0	180s	100	1	686
m	246	301	0	0	0	0	180s	100	1	686
m	266	332	0	0	0	0	180s	100	1	686
m	280	348	0	0	0	0	180s	100	1	686
m	314	356	0	0	0	0	180s	100	1	686
m	364	368	0	0	0	0	180s	100	1	686
m	400	358	0	0	0	0	180s	100	1	686
m	351	348	0	0	0	0	180s	100	1	686
m	319	336	0	0	0	0	180s	100	1	686
m	292	316	0	0	0	0	180s	100	1	686
m	271	299	0	0	0	0	180s	100	1	686
m	236	275	0	0	0	0	180s	100	1	686
m	233	238	0	0	0	0	180s	100	1	686
m	217	188	0	0	0	0	180s	100	1	686
m	241	181	0	0	0	0	180s	100	1	686
m	294	179	0	0	0	0	180s	100	1	686
m	337	173	0	0	0	0	180s	100	1	686
m	359	146	0	0	0	0	180s	100	1	686
m	228	200	0	0	0	0	180s	100	1	686
m	204	242	0	0	0	0	180s	100	1	686
m	225	258	0	0	0	0	180s	100	1	686
m	246	285	0	0	0	0	180s	100	1	686
m	302	337	0	0	0	0	180s	100	1	686
m	298	304	0	0	0	0	180s	100	1	686
m	313	326	0	0	0	0	180s	100	1	686
m	468	396	0	0	0	0	180s	100	1	686
m	566	316	0	0	0	0	180s	100	1	686
m	470	370	0	0	0	0	180s	100	1	686
m	431	394	0	0	0	0	180s	100	1	686
m	212	198	0	0	0	0	180s	100	1	687
m	204	220	0	0	0	0	180s	100	1	687
m	212	230	0	0	0	0	180s	100	1	687
m	216	259	0	0	0	0	180s	100	1	687
m	226	216	0	0	0	0	180s	100	1	687
m	237	272	0	0	0	0	180s	100	1	687
m	252	318	0	0	0	0	180s	100	1	687
m	282	304	0	0	0	0	180s	100	1	687
m	317	349	0	0	0	0	180s	100	1	687
m	336	336	0	0	0	0	180s	100	1	687
m	334	358	0	0	0	0	180s	100	1	687
m	365	362	0	0	0	0	180s	100	1	687
m	392	370	0	0	0	0	180s	100	1	687
m	370	344	0	0	0	0	180s	100	1	687
m	438	368	0	0	0	0	180s	100	1	687
m	508	392	0	0	0	0	180s	100	1	687
m	518	376	0	0	0	0	180s	100	1	687
m	530	349	0	0	0	0	180s	100	1	687
m	536	323	0	0	0	0	180s	100	1	687
m	531	258	0	0	0	0	180s	100	1	687
m	452	389	0	0	0	0	180s	100	1	687
m	496	378	0	0	0	0	180s	100	1	687
m	496	348	0	0	0	0	180s	100	1	687
m	513	330	0	0	0	0	180s	100	1	687
m	564	351	0	0	0	0	180s	100	1	687
m	572	330	0	0	0	0	180s	100	1	687
m	584	304	0	0	0	0	180s	100	1	687
m	577	278	0	0	0	0	180s	100	1	687
m	594	246	0	0	0	0	180s	100	1	687
m	550	210	0	0	0	0	180s	100	1	688
m	542	224	0	0	0	0	180s	100	1	688
m	550	238	0	0	0	0	180s	100	1	688
m	560	268	0	0	0	0	180s	100	1	688
m	590	226	0	0	0	0	180s	100	1	688
m	602	197	0	0	0	0	180s	100	1	688
m	578	200	0	0	0	0	180s	100	1	688
m	570	217	0	0	0	0	180s	100	1	688
m	520	228	0	0	0	0	180s	100	1	688
m	525	250	0	0	0	0	180s	100	1	688
m	504	362	0	0	0	0	180s	100	1	688
m	494	400	0	0	0	0	180s	100	1	688
m	477	382	0	0	0	0	180s	100	1	688
m	452	378	0	0	0	0	180s	100	1	688
m	422	371	0	0	0	0	180s	100	1	688
m	402	378	0	0	0	0	180s	100	1	688
m	370	354	0	0	0	0	180s	100	1	688
m	346	338	0	0	0	0	180s	100	1	688
m	404	350	0	0	0	0	180s	100	1	688
m	438	380	0	0	0	0	180s	100	1	688
m	458	360	0	0	0	0	180s	100	1	688
m	488	352	0	0	0	0	180s	100	1	688
m	487	382	0	0	0	0	180s	100	1	688
m	508	365	0	0	0	0	180s	100	1	688
m	526	334	0	0	0	0	180s	100	1	688
m	534	304	0	0	0	0	180s	100	1	688
m	550	330	0	0	0	0	180s	100	1	688
m	552	306	0	0	0	0	180s	100	1	688
m	556	282	0	0	0	0	180s	100	1	688
m	264	306	0	0	0	0	180s	100	1	686
m	305	313	0	0	0	0	180s	100	1	686
m	337	352	0	0	0	0	180s	100	1	686
m	388	360	0	0	0	0	180s	100	1	686
m	428	362	0	0	0	0	180s	100	1	686
m	460	368	0	0	0	0	180s	100	1	686
m	526	349	0	0	0	0	180s	100	1	686
m	546	301	0	0	0	0	180s	100	1	686
m	531	279	0	0	0	0	180s	100	1	686
m	532	228	0	0	0	0	180s	100	1	686
m	545	200	0	0	0	0	180s	100	1	686
m	600	242	0	0	0	0	180s	100	1	686
m	609	261	0	0	0	0	180s	100	1	686
m	580	314	0	0	0	0	180s	100	1	686
m	566	252	0	0	0	0	180s	100	1	687
m	567	298	0	0	0	0	180s	100	1	687
m	554	331	0	0	0	0	180s	100	1	687
m	530	380	0	0	0	0	180s	100	1	687
m	250	191	0	0	0	0	180s	100	1	687
m	308	156	0	0	0	0	180s	100	1	687
m	324	174	0	0	0	0	180s	100	1	687
m	328	134	0	0	0	0	180s	100	1	687
m	264	170	0	0	0	0	180s	100	1	687
m	253	205	0	0	0	0	180s	100	1	687
m	196	210	0	0	0	0	180s	100	1	687
m	194	240	0	0	0	0	180s	100	1	687
