r	860	624	10	10	0	0	45s	100	1	2408
r	874	620	10	10	0	0	45s	100	1	2408
r	888	620	10	10	0	0	45s	100	1	2408
r	896	632	10	10	0	0	45s	100	1	2408
r	862	650	10	10	0	0	45s	100	1	2408
r	876	650	10	10	0	0	45s	100	1	2408
r	894	656	10	10	0	0	45s	100	1	2408
r	872	668	10	10	0	0	45s	100	1	2408
r	640	622	10	10	0	0	45s	100	1	2408
r	664	620	10	10	0	0	45s	100	1	2408
r	640	660	10	10	0	0	45s	100	1	2408
r	670	660	10	10	0	0	45s	100	1	2408
r	634	636	10	10	0	0	45s	100	1	2409
r	650	632	10	10	0	0	45s	100	1	2409
r	672	634	10	10	0	0	45s	100	1	2409
r	654	650	10	10	0	0	45s	100	1	2409
r	550	654	10	10	0	0	45s	100	1	2409
r	576	654	10	10	0	0	45s	100	1	2409
r	582	622	10	10	0	0	45s	100	1	2409
r	558	664	10	10	0	0	45s	100	1	2409
r	578	634	10	10	0	0	45s	100	1	2409
r	548	624	10	10	0	0	45s	100	1	2409
r	560	636	10	10	0	0	45s	100	1	2409
r	592	658	10	10	0	0	45s	100	1	2409
r	632	728	10	10	0	0	70s	100	1	2409
r	652	720	10	10	0	0	70s	100	1	2409
r	672	744	10	10	0	0	70s	100	1	2409
r	642	762	10	10	0	0	70s	100	1	2409
r	672	764	10	10	0	0	70s	100	1	2409
r	644	736	10	10	0	0	70s	100	1	2408
r	668	718	10	10	0	0	70s	100	1	2408
r	656	750	10	10	0	0	70s	100	1	2408
r	630	748	10	10	0	0	70s	100	1	2408
r	678	726	10	10	0	0	70s	100	1	2408
r	766	726	10	10	0	0	70s	100	1	2408
r	790	722	10	10	0	0	70s	100	1	2408
r	796	744	10	10	0	0	70s	100	1	2408
r	766	744	10	10	0	0	70s	100	1	2408
r	772	760	10	10	0	0	70s	100	1	2408
r	792	764	10	10	0	0	70s	100	1	2408
r	776	728	10	10	0	0	70s	100	1	2408
r	776	742	10	10	0	0	70s	100	1	2408
r	808	724	10	10	0	0	70s	100	1	2408
r	816	738	10	10	0	0	70s	100	1	2408
r	814	750	10	10	0	0	70s	100	1	2408
r	812	762	10	10	0	0	70s	100	1	2408
r	548	826	10	10	0	0	65s	100	1	2408
r	576	822	10	10	0	0	65s	100	1	2408
r	586	862	10	10	0	0	65s	100	1	2408
r	558	860	10	10	0	0	65s	100	1	2408
r	564	834	10	10	0	0	65s	100	1	2409
r	544	840	10	10	0	0	65s	100	1	2409
r	570	856	10	10	0	0	65s	100	1	2409
r	580	832	10	10	0	0	65s	100	1	2409
r	780	828	10	10	0	0	65s	100	1	2409
r	814	830	10	10	0	0	65s	100	1	2409
r	804	864	10	10	0	0	65s	100	1	2409
r	774	862	10	10	0	0	65s	100	1	2409
r	786	846	10	10	0	0	65s	100	1	2408
r	796	816	10	10	0	0	65s	100	1	2408
r	802	838	10	10	0	0	65s	100	1	2408
r	966	860	10	10	0	0	55s	100	1	2408
r	1002	862	10	10	0	0	55s	100	1	2408
r	968	822	10	10	0	0	55s	100	1	2408
r	998	822	10	10	0	0	55s	100	1	2408
r	958	836	10	10	0	0	55s	100	1	2409
r	982	854	10	10	0	0	55s	100	1	2409
r	1002	836	10	10	0	0	55s	100	1	2409
r	812	638	10	10	0	0	45s	100	1	2408
r	772	642	10	10	0	0	45s	100	1	2408
r	716	638	10	10	0	0	45s	100	1	2408
r	568	700	10	10	0	0	45s	100	1	2409
r	562	738	10	10	0	0	50s	100	1	2409
r	568	768	10	10	0	0	50s	100	1	2409
r	626	840	10	10	0	0	50s	100	1	2409
r	722	840	10	10	0	0	50s	100	1	2409
r	670	842	10	10	0	0	50s	100	1	2408
r	868	840	10	10	0	0	50s	100	1	2408
r	904	842	10	10	0	0	55s	100	1	2409
r	962	622	10	10	0	0	55s	100	1	2408
r	980	616	10	10	0	0	55s	100	1	2408
r	990	614	10	10	0	0	55s	100	1	2408
r	1000	616	10	10	0	0	55s	100	1	2408
r	1010	628	10	10	0	0	55s	100	1	2408
r	954	646	10	10	0	0	55s	100	1	2409
r	986	642	10	10	0	0	55s	100	1	2409
r	996	654	10	10	0	0	55s	100	1	2409
r	972	658	10	10	0	0	55s	100	1	2409
r	1054	664	10	10	0	0	60s	100	1	2408
r	1102	664	10	10	0	0	60s	100	1	2408
r	1056	612	10	10	0	0	60s	100	1	2408
r	1098	614	10	10	0	0	60s	100	1	2408
r	1044	634	10	10	0	0	60s	100	1	2408
r	1102	638	10	10	0	0	60s	100	1	2408
r	1058	634	10	10	0	0	60s	100	1	2409
r	1068	616	10	10	0	0	60s	100	1	2409
r	1084	616	10	10	0	0	60s	100	1	2409
r	1084	648	10	10	0	0	60s	100	1	2409
r	1082	664	10	10	0	0	60s	100	1	2409
r	1062	560	10	10	0	0	60s	100	1	2409
r	1088	560	10	10	0	0	60s	100	1	2409
r	1098	540	10	10	0	0	60s	100	1	2409
r	1098	514	10	10	0	0	60s	100	1	2409
r	1054	518	10	10	0	0	60s	100	1	2409
r	1072	512	10	10	0	0	60s	100	1	2408
r	1072	524	10	10	0	0	60s	100	1	2408
r	1072	564	10	10	0	0	60s	100	1	2408
r	1100	556	10	10	0	0	60s	100	1	2408
r	792	518	10	10	0	0	65s	100	1	2408
r	804	526	10	10	0	0	65s	100	1	2408
r	812	538	10	10	0	0	65s	100	1	2408
r	820	550	10	10	0	0	65s	100	1	2408
r	834	558	10	10	0	0	65s	100	1	2408
r	798	558	10	10	0	0	65s	100	1	2409
r	794	542	10	10	0	0	65s	100	1	2409
r	810	560	10	10	0	0	65s	100	1	2409
r	812	510	10	10	0	0	65s	100	1	2409
r	838	534	10	10	0	0	65s	100	1	2409
//r	830	514	10	10	0	0	65s	100	1	2410
//r	820	564	10	10	0	0	65s	100	1	2410
r	470	520	10	10	0	0	70s	100	1	2408
r	498	520	10	10	0	0	70s	100	1	2408
r	478	532	10	10	0	0	70s	100	1	2408
r	486	564	10	10	0	0	70s	100	1	2408
r	464	566	10	10	0	0	70s	100	1	2409
r	464	544	10	10	0	0	70s	100	1	2409
r	506	560	10	10	0	0	70s	100	1	2409
r	514	530	10	10	0	0	70s	100	1	2409
//r	482	542	10	10	0	0	70s	100	1	2410
//r	494	536	10	10	0	0	70s	100	1	2410
//r	486	940	10	10	0	0	60s	100	1	2410
//r	466	906	10	10	0	0	60s	100	1	2410
